codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao
47030,LSQ5263,20,-22.918577,-43.682797,2023-07-26 04:03:09,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],53763.3,321.0
30519,LRE9804,11,-22.920074,-43.608092,2023-07-26 04:03:20,0.0,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],51494.8,
90005,KWK6A89,10,-23.000714,-43.366069,2023-07-26 04:03:14,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],49795.4,87.0
30518,KYL8597,25,-23.002188,-43.571843,2023-07-26 04:03:14,59.4,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],37087.9,104.0
902090,,35,-23.001359,-43.366022,2023-07-26 04:03:10,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],15054.8,
86885,LTB5540,14,-22.919014,-43.607023,2023-07-26 04:03:21,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],514714.4,
12738,KRR2404,10,-23.000667,-43.366704,2023-07-26 04:03:15,20.4,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],37367.6,337.0
47006,KWZ8630,20,-22.919648,-43.607469,2023-07-26 04:03:19,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],50857.6,
47007,LSP6018,18,-22.920594,-43.607709,2023-07-26 04:03:01,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],42179.7,
13413,KWI9711,12,-22.916671,-43.606972,2023-07-26 04:03:10,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],43494.2,359.0
90001,KPZ5E15,13,-22.915532,-43.616525,2023-07-26 04:03:05,33.4,,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],44116.0,282.0
901057,,22,-22.862276,-43.400804,2023-07-26 04:03:14,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],51031.3,240.0
86874,KQB4102,20,-22.920027,-43.60836,2023-07-26 04:03:13,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],512857.8,
86879,LTN5696,18,-22.919635,-43.607651,2023-07-26 04:03:07,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],1794.6,
30537,KXE7720,12,-22.920733,-43.607925,2023-07-26 04:03:01,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],51504.4,
50301,KPP5B70,18,-23.000856,-43.367642,2023-07-26 04:03:04,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],3941.1,
44713,KPZ3559,20,-22.919956,-43.607517,2023-07-26 04:03:14,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],29573.0,
47026,KYA7928,10,-22.920616,-43.608087,2023-07-26 04:03:11,0.0,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],32900.199,
86889,KRQ6878,10,-23.000893,-43.367123,2023-07-26 04:03:17,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],514962.4,
12724,LMJ1118,20,-22.960739,-43.649561,2023-07-26 04:03:15,62.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],9625.6,148.0
27209,LSL9B07,18,-22.920391,-43.607032,2023-07-26 04:03:11,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],10056.3,
27176,LRK9563,18,-22.919252,-43.607847,2023-07-26 04:03:09,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],13481.9,
30511,KPV2250,13,-23.004363,-43.56281,2023-07-26 04:03:05,59.3,,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],49413.1,104.0
13427,KXE7711,0,-22.926931,-43.678396,2023-07-26 04:03:14,43.2,,,,51846.4,131.0
12725,LMJ1327,25,-23.000738,-43.367731,2023-07-26 04:03:10,0.0,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],39235.4,
47022,KRM7701,10,-23.000812,-43.577629,2023-07-26 04:03:05,59.6,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],12909.0,104.0
12736,LMJ4504,20,-22.919839,-43.608313,2023-07-26 04:03:19,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],15483.9,18.0
13422,LSI5978,20,-22.919209,-43.682162,2023-07-26 04:03:11,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],40371.8,
13402,LTL5480,12,-22.920237,-43.607757,2023-07-26 04:03:17,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],43258.9,
47017,LRS2841,20,-22.918245,-43.606994,2023-07-26 04:03:12,20.9,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],47884.9,
86859,KWJ9250,20,-22.919595,-43.607445,2023-07-26 04:03:11,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],18669.2,
30509,KYM4574,11,-22.992835,-43.598116,2023-07-26 04:03:14,0.0,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],53018.1,
12720,KXD9430,20,-22.918,-43.683081,2023-07-26 04:03:18,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],21733.3,
12712,LSN8501,19,-22.920244,-43.608072,2023-07-26 04:03:12,0.0,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],31093.7,
13407,KPY9732,20,-22.935028,-43.665758,2023-07-26 04:03:05,31.1,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],45412.1,221.0
30521,LRC6594,25,-22.920293,-43.608219,2023-07-26 04:03:14,0.0,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],34814.5,
12739,LMJ4F12,20,-22.918857,-43.607229,2023-07-26 04:03:02,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],23710.0,
47010,KPZ8363,13,-22.946916,-43.654607,2023-07-26 04:03:13,44.1,,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],42561.8,137.0
86884,LSP9604,20,-23.000674,-43.365014,2023-07-26 04:03:17,23.6,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],15290.5,89.0
12734,LSP8673,11,-22.920181,-43.607862,2023-07-26 04:03:09,0.0,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],16894.9,
90006,LRH6D12,10,-23.000963,-43.367253,2023-07-26 04:03:14,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],29671.3,
30531,LRC6592,19,-22.966257,-43.644891,2023-07-26 03:22:03,0.0,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],40556.8,
30524,LRC6601,10,-22.917527,-43.607022,2023-07-26 04:03:20,19.5,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],29203.7,359.0
12731,,18,-22.91928,-43.607667,2023-07-26 04:03:14,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],39930.0,
13415,KQK7905,18,-22.99307,-43.597888,2023-07-26 04:03:14,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],45109.4,129.0
901002,,22,-23.00072,-43.365944,2023-07-26 04:03:04,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],17393.7,
B13,KYM5979,14,-22.92482,-43.649616,2023-07-26 04:03:04,58.1,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1123.3,208.0
B20,LMH6141,14,-22.961202,-43.648181,2023-07-26 04:03:03,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1131.8,
B14,KRK9519,14,-22.91699,-43.634482,2023-07-26 04:03:19,56.9,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1133.0,95.0
B25,,14,-22.961234,-43.647981,2023-07-26 04:01:59,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1092.8,
B048,,14,-22.961312,-43.648407,2023-07-26 04:03:09,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1161.1,
B49,,14,-22.961332,-43.648119,2023-07-26 04:00:36,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1127.8,
B55,,14,-22.961216,-43.648148,2023-07-26 04:03:18,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1115.5,
B51,,14,-22.916539,-43.631596,2023-07-26 04:03:19,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1193.6,258.0
902119,,35,-22.972246,-43.386766,2023-07-26 04:03:09,43.5,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],7671.0,127.0
901058,,51,-22.862182,-43.400585,2023-07-26 04:03:04,0.0,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],44165.1,231.0
903027,,50,-22.876342,-43.329595,2023-07-26 04:03:07,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],49595.8,
901066,,22,-22.862097,-43.400387,2023-07-26 04:03:20,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],49980.4,245.0
903026,,38,-22.921124,-43.370003,2023-07-26 04:03:03,14.8,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],48936.6,238.0
902116,,35,-22.878916,-43.329131,2023-07-26 04:03:20,8.8,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11155.9,218.0
902115,,35,-22.882362,-43.341963,2023-07-26 04:03:14,9.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],14842.0,185.0
901061,,51,-22.872498,-43.408453,2023-07-26 04:03:17,60.6,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],43273.3,137.0
901048,,40,-22.967695,-43.397815,2023-07-26 04:03:11,20.6,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],26311.4,41.0
903032,,42,-22.821927,-43.232385,2023-07-26 04:03:21,48.5,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],42681.6,313.0
903002,,42,-22.839591,-43.239562,2023-07-26 04:03:17,0.0,,ida,,6946.2,
901080,,52,-22.96493,-43.391604,2023-07-26 04:03:10,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],31260.2,
902110,,35,-22.876478,-43.329992,2023-07-26 04:03:17,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],8807.3,
902114,,35,-22.973908,-43.363665,2023-07-26 04:03:08,44.8,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],8955.0,173.0
903054,,17,-22.919062,-43.607939,2023-07-26 04:03:20,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],17655.7,
903021,,38,-22.876719,-43.329227,2023-07-26 04:03:11,10.7,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],34604.4,139.0
903058,,17,-22.916423,-43.607026,2023-07-26 04:03:14,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],9151.3,355.0
901072,,51,-22.972965,-43.397075,2023-07-26 04:03:12,38.2,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],38597.4,271.0
903007,,50,-22.972556,-43.400394,2023-07-26 04:03:09,14.7,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],41337.4,358.0
903004,,38,-22.864994,-43.334018,2023-07-26 04:03:18,41.2,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],39169.4,27.0
903022,,50,-22.963797,-43.394525,2023-07-26 04:03:14,19.5,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],37712.7,213.0
901059,,51,-22.861679,-43.399597,2023-07-26 04:03:09,19.7,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],48333.0,242.0
901023,,51,-22.965371,-43.391472,2023-07-26 04:03:02,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],33695.8,53.0
901027,,41,-22.994888,-43.423387,2023-07-26 04:03:03,56.3,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],25963.3,217.0
903009,,38,-22.84933,-43.264743,2023-07-26 04:03:07,40.6,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],47173.4,144.0
903012,,38,-22.855492,-43.255464,2023-07-26 04:03:12,40.4,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],47930.0,39.0
903015,,42,-22.876929,-43.329994,2023-07-26 04:03:16,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],47847.8,
903017,,50,-23.006743,-43.312161,2023-07-26 04:03:06,0.1,,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],44886.0,99.0
903018,,38,-22.871941,-43.336095,2023-07-26 04:03:14,41.9,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],11249.5,21.0
903024,,38,-22.935695,-43.371709,2023-07-26 04:03:13,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],37989.6,158.0
903025,,50,-22.948371,-43.372537,2023-07-26 04:03:01,49.4,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],39438.5,198.0
903013,,42,-22.877881,-43.336365,2023-07-26 04:03:16,0.0,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],44455.7,27.0
901060,,41,-22.86102,-43.398369,2023-07-26 04:03:11,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],24762.9,
903063,,17,-22.9202,-43.608193,2023-07-26 04:03:08,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],21497.7,135.0
902117,,31,-22.876384,-43.32988,2023-07-26 04:03:17,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],10234.6,
903033,,38,-22.876593,-43.329725,2023-07-26 04:03:05,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],36550.7,
902020,,46,-23.000766,-43.367606,2023-07-26 04:03:12,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],31610.5,
902022,,46,-23.001201,-43.364874,2023-07-26 04:03:16,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],30753.3,
902056,,43,-23.000623,-43.366237,2023-07-26 04:03:04,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],34615.2,
902028,,46,-22.973287,-43.383787,2023-07-26 04:03:10,48.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],37569.0,90.0
12715,,10,-23.012442,-43.459066,2023-07-26 04:03:04,0.0,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],42339.0,72.0
901062,,51,-22.958674,-43.392791,2023-07-26 04:03:07,57.4,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],46899.4,325.0
E902000,,41,-22.854785,-43.25214,2023-07-26 04:03:08,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],10383.6,
901067,,22,-22.874896,-43.406063,2023-07-26 04:03:08,59.7,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],41737.9,322.0
12713,,11,-22.91553,-43.617881,2023-07-26 04:03:10,46.4,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],35221.4,253.0
902062,,46,-22.974667,-43.363977,2023-07-26 04:03:10,40.3,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],33262.4,204.0
902048,,46,-22.918381,-43.365042,2023-07-26 04:03:02,43.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],23943.5,239.0
902058,,46,-22.854551,-43.251365,2023-07-26 04:03:14,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34574.7,
902052,,46,-22.956126,-43.378506,2023-07-26 04:03:16,57.4,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35606.4,231.0
902050,,43,-22.854491,-43.251063,2023-07-26 04:03:17,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],31239.9,
902051,,46,-22.854455,-43.251604,2023-07-26 04:03:10,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],32982.699,
902067,,41,-22.854418,-43.25201,2023-07-26 04:03:19,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],34072.7,
901098,,40,-22.995835,-43.424119,2023-07-26 04:03:15,58.1,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],27268.3,216.0
901079,,40,-22.965148,-43.391812,2023-07-26 04:03:09,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],44035.0,
901070,,52,-22.880221,-43.399871,2023-07-26 04:03:13,59.9,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],40469.0,348.0
902080,,43,-22.854404,-43.252042,2023-07-26 04:03:05,0.0,,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],34337.1,
902065,,46,-22.854542,-43.251578,2023-07-26 04:03:03,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35355.3,
902071,,46,-22.846269,-43.303135,2023-07-26 04:03:20,16.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35912.0,241.0
E902001,,41,-22.854423,-43.251733,2023-07-26 04:03:04,11.3,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],20869.4,119.0
902069,,46,-22.845764,-43.26757,2023-07-26 04:03:05,45.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],32567.9,321.0
903068,,17,-22.918914,-43.682492,2023-07-26 04:03:09,7.8,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],20718.3,336.0
903062,,17,-22.918894,-43.607688,2023-07-26 04:03:18,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],20171.8,
902089,,35,-22.876515,-43.329905,2023-07-26 04:03:16,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9751.9,
903051,,50,-23.006478,-43.315623,2023-07-26 04:03:10,59.6,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],31044.4,96.0
902055,,46,-22.854357,-43.252214,2023-07-26 04:03:10,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],11.0,
903044,,42,-22.865571,-43.334216,2023-07-26 04:03:08,0.3,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],29184.0,2.0
903036,,17,-22.920103,-43.607554,2023-07-26 04:03:04,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],156819.6,260.0
903040,,17,-22.918302,-43.682965,2023-07-26 04:03:16,0.1,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],18446.5,323.0
903069,,17,-22.907111,-43.570708,2023-07-26 04:03:17,50.5,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],22394.0,96.0
902042,,41,-22.99611,-43.365945,2023-07-26 04:03:05,54.4,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],31910.5,173.0
903049,,17,-22.916897,-43.60714,2023-07-26 04:02:51,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],23298.4,1.0
903038,,17,-22.918354,-43.682918,2023-07-26 04:03:17,18.9,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],26519.0,325.0
12732,,18,-22.918915,-43.607265,2023-07-26 04:03:17,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],25670.8,
902096,,35,-22.878299,-43.336348,2023-07-26 04:03:13,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],14201.0,356.0
44706,LRG8855,12,-23.005663,-43.432884,2023-07-26 04:03:16,0.0,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],21842.8,255.0
901009,,52,-23.001134,-43.365317,2023-07-26 03:29:59,0.0,,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],20863.0,
901006,RJA9F56,22,-23.000746,-43.366381,2023-07-26 04:06:13,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],19377.1,
901004,RJQ8J80,53,-23.000647,-43.365439,2023-07-26 04:05:54,0.0,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],21425.9,
30504,,25,-23.000272,-43.398726,2023-07-26 04:06:12,25.9,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],53621.0,88.0
47031,KYW5240,20,-22.992461,-43.598487,2023-07-26 04:05:58,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],50882.4,
30538,KXE7719,20,-22.936334,-43.666957,2023-07-26 04:06:09,27.6,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],55846.2,182.0
50309,KPN6B05,12,-22.992962,-43.598091,2023-07-26 04:06:09,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],20066.9,
30532,KYL8599,12,-22.915998,-43.61038,2023-07-26 04:05:59,27.5,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],41735.0,267.0
13403,LTF5447,10,-22.916013,-43.610113,2023-07-26 04:06:11,42.2,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],53235.0,266.0
47030,LSQ5263,20,-22.918454,-43.682727,2023-07-26 04:06:09,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],53763.3,321.0
30519,LRE9804,11,-22.920074,-43.608092,2023-07-26 04:06:00,0.0,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],51494.8,
90005,KWK6A89,10,-23.000137,-43.367018,2023-07-26 04:05:57,23.7,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],49796.2,276.0
30518,KYL8597,25,-23.007702,-43.547586,2023-07-26 04:05:54,60.5,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],37090.4,86.0
902090,,35,-23.000993,-43.365098,2023-07-26 04:06:09,24.3,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],15055.1,266.0
86885,LTB5540,14,-22.919014,-43.607023,2023-07-26 04:06:00,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],514714.4,
12738,KRR2404,25,-23.000251,-43.378007,2023-07-26 04:06:03,0.0,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],37368.8,273.0
47006,KWZ8630,20,-22.919648,-43.607469,2023-07-26 04:04:09,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],50857.6,
KXE9191 PKP,KXE9191,0,-23.00067,-43.363681,2023-07-26 03:06:02,0.0,,,,2531.1,
47007,LSP6018,18,-22.920594,-43.607709,2023-07-26 04:06:01,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],42179.7,
13413,KWI9711,12,-22.916692,-43.607016,2023-07-26 04:06:10,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],43494.2,359.0
90001,KPZ5E15,13,-22.916984,-43.63377,2023-07-26 04:06:05,40.3,,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],44117.8,259.0
901057,,22,-22.865738,-43.408396,2023-07-26 04:05:55,59.9,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],51032.2,243.0
86874,KQB4102,20,-22.919954,-43.608389,2023-07-26 04:05:54,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],512857.8,
86879,LTN5696,18,-22.919635,-43.607651,2023-07-26 04:06:07,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],1794.6,
30537,KXE7720,12,-22.920733,-43.607925,2023-07-26 04:06:01,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],51504.4,
50301,KPP5B70,18,-23.000901,-43.367648,2023-07-26 04:06:04,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],3941.1,
44713,KPZ3559,20,-22.919962,-43.607512,2023-07-26 04:05:53,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],29573.0,
27174,KQP5437,20,-22.919626,-43.607498,2023-07-26 04:06:04,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],18855.0,
47026,KYA7928,10,-22.920616,-43.608087,2023-07-26 04:06:11,0.0,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],32900.199,
86889,KRQ6878,10,-23.000893,-43.367123,2023-07-26 04:05:57,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],514962.4,
12724,LMJ1118,20,-22.967023,-43.642115,2023-07-26 04:05:55,52.3,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],9626.8,109.0
27209,LSL9B07,18,-22.91998,-43.607161,2023-07-26 04:06:12,8.4,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],10056.3,358.0
