codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao
903046,,42,-22.876482,-43.32957,2023-07-26 04:50:42,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],29783.8,
903061,,17,-22.916276,-43.607098,2023-07-26 05:00:55,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],21481.9,311.0
903070,,17,-22.919062,-43.607962,2023-07-26 05:01:00,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],9256.0,
44706,LRG8855,20,-22.91707,-43.68446,2023-07-26 05:00:56,20.3,,ida,,21874.6,162.0
901008,,22,-23.000866,-43.366119,2023-07-26 05:06:31,0.6,,volta,,22783.1,229.0
901007,,22,-23.000205,-43.366558,2023-07-26 05:06:49,23.7,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],21818.4,95.0
901010,RJM8G30,22,-23.000899,-43.36492,2023-07-26 05:06:47,0.1,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],22869.5,271.0
901017,,22,-23.000751,-43.366024,2023-07-26 05:06:46,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],25122.4,
901006,RJA9F56,22,-23.00034,-43.342606,2023-07-26 05:06:43,40.1,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],19380.4,90.0
901005,RJB8E53,22,-23.0064,-43.316145,2023-07-26 05:06:46,50.8,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],21642.7,103.0
901004,RJQ8J80,22,-23.006467,-43.313017,2023-07-26 05:06:42,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],21432.6,251.0
30504,,25,-23.00016,-43.398765,2023-07-26 05:06:46,9.1,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],53629.3,266.0
30538,KXE7719,20,-22.997764,-43.589754,2023-07-26 05:06:29,57.4,,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],55891.9,284.0
50309,KPN6B05,13,-23.006997,-43.437279,2023-07-26 05:06:48,47.8,,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],20084.2,75.0
13423,LSI5976,25,-23.018166,-43.482054,2023-07-26 05:06:31,59.7,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],41113.7,255.0
47030,LSQ5263,20,-23.001009,-43.576947,2023-07-26 05:06:29,59.4,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],53780.0,104.0
30519,LRE9804,11,-22.920074,-43.608092,2023-07-26 05:06:41,0.0,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],51494.8,
90005,KWK6A89,20,-22.918937,-43.682427,2023-07-26 05:06:34,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],49835.5,329.0
86875,KQB4103,12,-22.916259,-43.613629,2023-07-26 05:06:48,42.3,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],13013.3,286.0
30518,KYL8597,25,-23.000703,-43.365008,2023-07-26 05:06:45,0.0,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],37110.7,277.0
902090,,35,-22.904929,-43.357208,2023-07-26 05:06:30,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],15078.8,206.0
47029,LSQ5267,20,-22.918551,-43.682692,2023-07-26 05:06:43,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],56964.8,
47012,KPZ8364,20,-22.916624,-43.683498,2023-07-26 05:06:38,0.0,,ida,,54990.7,
86885,LTB5540,14,-22.916511,-43.60707,2023-07-26 05:06:49,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],514714.7,353.0
12738,KRR2404,25,-22.993108,-43.597317,2023-07-26 05:06:43,0.0,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],37392.2,
86886,LTB5541,14,-22.921484,-43.645726,2023-07-26 05:06:48,43.8,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],13088.4,244.0
13428,KXE7712,11,-22.919995,-43.607886,2023-07-26 05:06:44,8.7,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],57799.1,283.0
47006,KWZ8630,18,-23.0191,-43.505074,2023-07-26 05:06:44,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],50888.5,
47007,LSP6018,18,-22.92066,-43.607778,2023-07-26 05:06:41,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],42179.7,158.0
13413,KWI9711,12,-22.993067,-43.597954,2023-07-26 05:06:29,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],43512.1,132.0
901057,,52,-22.9646,-43.395034,2023-07-26 05:06:34,54.9,,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],51064.3,41.0
901003,RKM8C54,22,-23.003118,-43.324266,2023-07-26 05:06:48,22.6,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],22827.4,303.0
86874,KQB4102,20,-22.918869,-43.607532,2023-07-26 05:06:33,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],512858.4,98.0
86879,LTN5696,18,-22.992855,-43.598159,2023-07-26 05:06:48,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],1812.9,
47011,LRH8889,0,-22.920655,-43.607886,2023-07-26 05:06:39,0.0,,,,39516.0,168.0
30537,KXE7720,12,-22.915732,-43.618467,2023-07-26 05:06:43,48.5,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],51506.4,242.0
50301,KPP5B70,25,-23.008417,-43.443304,2023-07-26 05:06:44,0.0,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],3950.1,237.0
13401,KQO7822,19,-23.012269,-43.458003,2023-07-26 05:06:36,26.8,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],53646.0,74.0
13421,KWO8119,10,-22.920305,-43.608277,2023-07-26 05:06:38,0.0,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],14957.8,
27174,KQP5437,13,-22.993983,-43.597175,2023-07-26 05:06:39,0.0,,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],18873.5,
47026,KYA7928,10,-22.920584,-43.608013,2023-07-26 05:06:31,0.0,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],32900.199,
86889,KRQ6878,10,-23.000893,-43.367123,2023-07-26 05:06:37,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],514962.4,
12724,LMJ1118,18,-23.019145,-43.505687,2023-07-26 05:06:38,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],9642.9,
27176,LRK9563,18,-22.991062,-43.600411,2023-07-26 05:06:29,61.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],13499.9,121.0
30511,KPV2250,13,-22.999818,-43.410804,2023-07-26 05:06:45,59.1,,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],49440.9,267.0
12725,LMJ1327,25,-23.004181,-43.562555,2023-07-26 05:06:48,60.1,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],39257.1,284.0
13404,KQO7823,20,-23.019697,-43.487405,2023-07-26 05:06:44,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],56102.9,74.0
47022,KRM7701,10,-23.020267,-43.490309,2023-07-26 05:06:49,54.9,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],12946.1,256.0
12736,LMJ4504,20,-22.920027,-43.608042,2023-07-26 05:06:30,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],15484.1,
13422,LSI5978,20,-22.968573,-43.621458,2023-07-26 05:06:31,11.9,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],40382.4,84.0
12730,LSO8993,19,-23.016374,-43.47495,2023-07-26 05:06:47,60.3,,volta,19 - SALVADOR ALLENDE X PINGO D'AGUA (EXPRESSO) [VOLTA],9252.8,255.0
86872,LSH7386,20,-22.992778,-43.598115,2023-07-26 05:06:30,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],22416.5,
47017,LRS2841,20,-22.936742,-43.667004,2023-07-26 05:06:43,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],47898.2,179.0
86859,KWJ9250,19,-23.008369,-43.54195,2023-07-26 05:06:32,53.5,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],18693.6,117.0
30509,KYM4574,13,-23.000765,-43.364763,2023-07-26 05:06:35,0.0,,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],53043.9,88.0
12710,KRO9724,20,-22.992699,-43.598333,2023-07-26 05:06:38,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],38381.0,136.0
12720,KXD9430,20,-23.001371,-43.418481,2023-07-26 05:06:39,5.6,,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],21766.9,44.0
12712,LSN8501,19,-22.920167,-43.608082,2023-07-26 05:06:32,0.0,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],31093.7,
30521,LRC6594,25,-22.931809,-43.657455,2023-07-26 05:06:34,38.2,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],34821.4,236.0
30514,KYL8595,11,-22.920187,-43.607916,2023-07-26 05:06:46,0.0,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],38408.7,
47010,KPZ8363,25,-23.015197,-43.469617,2023-07-26 05:06:34,39.0,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],42585.6,74.0
86884,LSP9604,20,-22.965528,-43.391678,2023-07-26 05:06:32,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],15298.5,
90006,LRH6D12,20,-22.930416,-43.673962,2023-07-26 05:06:14,29.3,,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],29707.9,311.0
30531,LRC6592,19,-22.990995,-43.600271,2023-07-26 05:06:43,59.4,,volta,19 - SALVADOR ALLENDE X PINGO D'AGUA (EXPRESSO) [VOLTA],40602.1,301.0
13415,KQK7905,25,-23.000564,-43.387858,2023-07-26 05:06:34,49.5,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],45131.9,92.0
901002,,22,-23.000185,-43.342522,2023-07-26 05:06:43,26.4,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],17403.6,275.0
B13,KYM5979,14,-22.991043,-43.600206,2023-07-26 05:06:45,59.4,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1172.7,301.0
B19,KZJ7238,14,-22.916566666666668,-43.631663333333336,2023-07-26 05:06:35,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],104993.2,225.0
B14,KRK9519,14,-23.015204,-43.522846,2023-07-26 05:05:18,66.3,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1177.2,287.0
B11,KRK9516,14,-22.916211,-43.630591,2023-07-26 05:06:39,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1219.9,240.0
B12,LMH5981,14,-22.920418,-43.634088,2023-07-26 05:06:17,35.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1149.8,5.0
B25,,14,-22.937105,-43.666973,2023-07-26 05:06:33,13.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1106.5,172.0
B28,KQP5E29,14,-22.916353,-43.630827,2023-07-26 05:06:37,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1141.6,238.0
B40,,14,-22.923309,-43.634637,2023-07-26 05:06:40,39.6,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],748.2,12.0
B41,,14,-22.951792,-43.64551,2023-07-26 05:06:40,56.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1173.6,96.0
901001,RJD7J89,22,-23.000665,-43.365815,2023-07-26 05:06:47,22.6,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],17341.9,91.0
B47,,14,-22.916666,-43.633104,2023-07-26 05:06:46,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1178.4,251.0
B048,,14,-22.916503,-43.63149,2023-07-26 05:06:49,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1167.9,258.0
B49,,14,-22.935791,-43.667017,2023-07-26 05:06:34,15.8,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1138.7,194.0
B55,,14,-23.019425,-43.485804,2023-07-26 05:06:39,33.9,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1149.4,74.0
B53,,14,-22.916497,-43.631124,2023-07-26 05:06:47,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1195.7,264.0
B51,,14,-23.008361,-43.443069,2023-07-26 05:06:47,5.4,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1229.3,323.0
901077,,52,-22.938628,-43.394914,2023-07-26 05:06:35,42.3,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],26512.2,349.0
903045,,17,-22.920019,-43.607644,2023-07-26 05:06:48,4.9,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],25843.9,299.0
902119,,35,-22.943684,-43.372202,2023-07-26 05:06:41,59.7,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],7688.5,354.0
901058,,51,-22.963084,-43.393574,2023-07-26 05:06:44,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],44192.9,41.0
903027,,50,-22.972403,-43.401107,2023-07-26 05:06:39,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],49611.5,
901066,,52,-22.97336,-43.366328,2023-07-26 05:06:40,30.0,,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],50007.3,268.0
903026,,50,-22.999977,-43.3597,2023-07-26 05:06:43,0.3,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],48956.4,91.0
903029,,50,-22.972137,-43.40119,2023-07-26 05:06:41,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],33512.4,176.0
902116,,35,-23.001029,-43.367744,2023-07-26 05:06:42,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],11178.3,
902115,,35,-23.00095,-43.364606,2023-07-26 05:06:34,20.9,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],14861.7,268.0
901061,,51,-22.917194,-43.396854,2023-07-26 05:06:38,58.8,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],43304.5,338.0
903030,,50,-22.943005,-43.37254,2023-07-26 05:06:47,52.9,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],40962.3,174.0
901073,,51,-22.864064,-43.404702,2023-07-26 05:06:38,59.0,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],41850.3,247.0
901048,,51,-22.953206,-43.390695,2023-07-26 05:06:33,0.0,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],26341.6,200.0
903031,,38,-22.876689,-43.330105,2023-07-26 05:06:34,7.1,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],40603.0,101.0
903032,,42,-22.856343,-43.327225,2023-07-26 05:06:29,34.5,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],42709.0,76.0
903055,,17,-22.917955,-43.683107,2023-07-26 05:06:42,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],18909.5,340.0
903002,,42,-22.879028,-43.339987,2023-07-26 05:06:44,38.6,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],6973.0,103.0
901080,,53,-22.883469,-43.40027,2023-07-26 05:06:33,24.8,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],31274.5,190.0
902110,,35,-22.973321,-43.376824,2023-07-26 05:06:30,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],8834.3,258.0
902114,,35,-22.900496,-43.354199,2023-07-26 05:06:43,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],8974.9,32.0
903054,,17,-22.916755,-43.632635,2023-07-26 05:06:40,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],17671.2,257.0
903021,,42,-22.854454,-43.260522,2023-07-26 05:06:47,48.3,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],34624.5,303.0
903056,,17,-22.923947,-43.679213,2023-07-26 05:06:38,23.2,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],14654.7,357.0
903000,,50,-23.002997,-43.324507,2023-07-26 05:06:43,31.1,,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],31885.9,292.0
903058,,17,-22.928997,-43.654704,2023-07-26 05:06:34,40.3,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],9169.3,233.0
902045,,31,-22.85229,-43.312458,2023-07-26 05:06:39,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],6827.7,
903007,,50,-23.000955,-43.367143,2023-07-26 05:06:45,26.6,,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],41360.3,226.0
903004,,42,-22.841676,-43.277246,2023-07-26 05:06:31,17.2,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],39200.5,228.0
903006,,50,-22.8564,-43.327516,2023-07-26 05:06:39,45.4,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],46384.4,77.0
903005,,42,-22.83979,-43.23952,2023-07-26 05:01:45,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],38822.7,145.0
903022,,50,-22.983088,-43.365619,2023-07-26 05:06:42,37.9,,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],37737.2,2.0
903035,,17,-22.918374,-43.682799,2023-07-26 05:06:42,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],19570.8,324.0
901059,,51,-22.989213,-43.417176,2023-07-26 05:06:35,2.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],48357.1,55.0
903003,,42,-22.87742,-43.336164,2023-07-26 05:06:46,0.0,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],41707.9,30.0
901020,,22,-23.000734,-43.366297,2023-07-26 05:06:37,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],25521.5,
901021,,40,-23.000655,-43.365917,2023-07-26 05:06:40,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],17611.0,88.0
901025,,51,-22.862171,-43.400508,2023-07-26 05:06:36,0.0,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],40715.4,
901027,,41,-22.868075,-43.412932,2023-07-26 05:06:31,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],25985.0,40.0
901028,,40,-22.908552,-43.358581,2023-07-26 05:06:30,46.9,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],23778.4,217.0
901030,,40,-22.879128,-43.337955,2023-07-26 05:06:40,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],21836.0,89.0
901032,,40,-22.879124,-43.33773,2023-07-26 05:06:38,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],25295.9,89.0
901034,,0,-22.940519,-43.372371,2023-07-26 05:06:44,46.8,,,,27517.5,6.0
901036,,52,-22.965335,-43.39155,2023-07-26 05:06:33,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],22805.6,152.0
901041,,22,-22.965702,-43.391346,2023-07-26 05:06:46,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],26160.4,
903009,,42,-22.841476,-43.239247,2023-07-26 05:06:47,51.2,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],47189.4,156.0
903010,,42,-22.824072,-43.231434,2023-07-26 05:06:41,47.7,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],43700.1,202.0
903011,,42,-22.837659,-43.289956,2023-07-26 05:06:39,32.7,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],45337.9,101.0
903012,,42,-22.85325,-43.320636,2023-07-26 05:06:33,18.8,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],47955.9,237.0
903015,,42,-22.810941,-43.251676,2023-07-26 05:06:36,29.6,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],47871.8,137.0
903016,,42,-22.851292,-43.263354,2023-07-26 05:06:45,38.8,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],42532.8,146.0
903017,,50,-22.977317,-43.365105,2023-07-26 05:06:46,53.6,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],44907.3,201.0
903020,,50,-22.966064,-43.396488,2023-07-26 05:06:30,53.8,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],43841.0,221.0
903025,,50,-23.006873,-43.312208,2023-07-26 05:06:42,0.0,,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],39460.0,80.0
903013,,42,-22.839038,-43.240209,2023-07-26 05:06:36,23.4,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],44482.1,139.0
903014,,38,-22.885594,-43.34353,2023-07-26 05:06:31,15.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],51725.9,220.0
901060,,51,-23.008483,-43.440113,2023-07-26 05:06:35,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],24784.0,70.0
903052,,17,-22.915999,-43.607923,2023-07-26 05:06:45,10.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],21797.6,358.0
903063,,17,-22.920207,-43.608147,2023-07-26 05:06:48,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],21497.7,135.0
902113,,31,-22.853041,-43.320122,2023-07-26 05:06:46,44.7,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],8852.0,52.0
902118,,31,-22.876437,-43.329607,2023-07-26 05:06:38,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],7640.6,
902117,,31,-22.852499,-43.312628,2023-07-26 05:06:36,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],10240.8,
901044,,40,-22.876968,-43.337457,2023-07-26 05:06:39,32.9,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],29594.9,301.0
903033,,42,-22.84015,-43.239413,2023-07-26 05:06:45,25.8,,ida,,36567.0,223.0
902022,,46,-22.8413,-43.276197,2023-07-26 05:06:36,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],30782.3,
901093,,22,-22.871872,-43.40905,2023-07-26 05:06:43,50.6,,ida,,27797.2,317.0
902059,,43,-22.940578,-43.372487,2023-07-26 05:06:49,0.0,,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],35713.0,
902056,,46,-22.850965,-43.309974,2023-07-26 05:06:44,9.6,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],34640.8,66.0
901091,,51,-22.872945,-43.408025,2023-07-26 05:06:40,59.2,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],31122.2,137.0
901086,,53,-22.96451,-43.392138,2023-07-26 05:06:46,0.0,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],48370.3,
902032,,46,-23.000946,-43.367643,2023-07-26 05:06:44,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],36295.6,124.0
901094,,0,-22.964708,-43.391676,2023-07-26 05:06:36,0.0,,,,32744.9,
902027,,43,-22.886611,-43.344462,2023-07-26 05:06:30,49.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],32873.4,220.0
902028,,46,-22.901535,-43.35491,2023-07-26 05:06:33,39.4,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],37591.9,31.0
902018,,40,-22.87793,-43.336279,2023-07-26 05:06:39,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],23639.0,
902046,,46,-22.850333,-43.308898,2023-07-26 05:06:39,20.9,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],33371.199,232.0
12715,,10,-22.951545,-43.650073,2023-07-26 05:06:44,19.3,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],42382.5,318.0
902010,,40,-22.965072,-43.392133,2023-07-26 05:06:40,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],10957.6,
